dataset,split,source_example_id,source_image_id,physical_image_path,image_hash,manifest_row_id,factor,variant,pool_id,numeric_tail,carrier
tallyqa,downstream_v2,tallyqa_down:count:20000907,coco:COCO_train2014_000000096728,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000096728.jpg,77db0de44e18f357fac284074bf98f94a0a6b15756518d34c1519fadcc507f3a,tallyqa_down:count:20000907,count,downstream_v2,tallyqa_down:count:20000907,20000907,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923438589735,vg:2343858,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2343858.jpg,56e6c8561b72a3642eba1d771ffdea2246e0dd5b1c2b7f45ce6e9278e06d20d5,tallyqa_down:count:923438589735,count,downstream_v2,tallyqa_down:count:923438589735,923438589735,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9235251619010,vg:2352516,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2352516.jpg,736e8c3785ac85cd6554f166fabf4a0d046468456a12db1c307400301fd2ee90,tallyqa_down:count:9235251619010,count,downstream_v2,tallyqa_down:count:9235251619010,9235251619010,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10185050,coco:COCO_train2014_000000560037,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000560037.jpg,b19159b65442984eacf1a574267b5966ba2d8c47052971bcdd584b067c4164f3,tallyqa_down:count:10185050,count,downstream_v2,tallyqa_down:count:10185050,10185050,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10265864,coco:COCO_train2014_000000051222,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000051222.jpg,7388425a48c30daf7bfca29922090d46d2b8694addef2725a7d6284a9e497708,tallyqa_down:count:10265864,count,downstream_v2,tallyqa_down:count:10265864,10265864,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9239256312846,vg:2392563,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2392563.jpg,7b1d60518effae5f570fbfc3b737106150cbf025b5e0a7770a8670fd7f883202,tallyqa_down:count:9239256312846,count,downstream_v2,tallyqa_down:count:9239256312846,9239256312846,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923694525750,vg:2369452,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2369452.jpg,75905410878044bf0c0077006ddfd6ea6a176b24208974bc15e99ed68fdcf193,tallyqa_down:count:923694525750,count,downstream_v2,tallyqa_down:count:923694525750,923694525750,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:924173951453,vg:2417395,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2417395.jpg,758a7bec66af2ad0650ec0874527a25ed826cf6fb831f46abb7ceed398dbf199,tallyqa_down:count:924173951453,count,downstream_v2,tallyqa_down:count:924173951453,924173951453,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30143848,vg:2344119,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2344119.jpg,95c27587cf78c07b7c2e0636f41426926e865bcece482f4370513f29e8ad089a,tallyqa_down:count:30143848,count,downstream_v2,tallyqa_down:count:30143848,30143848,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:20001358,coco:COCO_train2014_000000235237,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000235237.jpg,30c8608fa3a077ae25532f8542e3b9d84a12abb285a2d08b513b1c9bee02d0e4,tallyqa_down:count:20001358,count,downstream_v2,tallyqa_down:count:20001358,20001358,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923244663832,vg:2324466,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2324466.jpg,405715b1b316e8dca654bc4b29675b262452502ac85d3f9530465beb6c5d6614,tallyqa_down:count:923244663832,count,downstream_v2,tallyqa_down:count:923244663832,923244663832,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:20022985,coco:COCO_val2014_000000421757,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_val2014_000000421757.jpg,63abbe798cbe8d8647ba305822ea2e068fe92e7d3234b12a976d96a23abb0a82,tallyqa_down:count:20022985,count,downstream_v2,tallyqa_down:count:20022985,20022985,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9239547316063,vg:2395473,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2395473.jpg,02c46fd302825c289bca69d0258f17a634c6aa990c893144543dcf5c4153fcad,tallyqa_down:count:9239547316063,count,downstream_v2,tallyqa_down:count:9239547316063,9239547316063,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10097851,coco:COCO_train2014_000000019022,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000019022.jpg,514166a2e18d615ddd64bd24a96a7e1e0f0cdf8ce240dcf73a84dc4eb5728cdc,tallyqa_down:count:10097851,count,downstream_v2,tallyqa_down:count:10097851,10097851,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:91238272,coco:COCO_train2014_000000033659,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000033659.jpg,62ea6556ee2be25b9e65cb861dc6d8f0180928e2a43c2850425238fc9a91edf0,tallyqa_down:count:91238272,count,downstream_v2,tallyqa_down:count:91238272,91238272,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923631476749,vg:2363147,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2363147.jpg,2957dde120665296f465eca5206a68595b4990699251784ff9b6a99b0fffc12e,tallyqa_down:count:923631476749,count,downstream_v2,tallyqa_down:count:923631476749,923631476749,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9240028710540,vg:2400287,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2400287.jpg,8415a09b73e1a51fe79cc3ba18977db57ea1d7a8dd94638c9c17b10daa1acfdb,tallyqa_down:count:9240028710540,count,downstream_v2,tallyqa_down:count:9240028710540,9240028710540,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:90922924,coco:COCO_val2014_000000124246,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_val2014_000000124246.jpg,e3433a895193a4d39648369eab11e21819b472887383b0e87c5aea7e1d3a3c27,tallyqa_down:count:90922924,count,downstream_v2,tallyqa_down:count:90922924,90922924,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:20013117,coco:COCO_train2014_000000422636,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000422636.jpg,d1c04ee817ac85ff63272077a6376b89e31bbc2544a3bf476122bcfef0872dba,tallyqa_down:count:20013117,count,downstream_v2,tallyqa_down:count:20013117,20013117,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10434993,coco:COCO_train2014_000000479729,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000479729.jpg,677cbbccd3b460eb8b232a9c2fae3fc75758e1d79edc55c5756c4966af0edb02,tallyqa_down:count:10434993,count,downstream_v2,tallyqa_down:count:10434993,10434993,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10363617,coco:COCO_train2014_000000333510,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000333510.jpg,0102b9552899595c84051c070e22e5bf0d7889d2a22e3e9149e46ba2fd8382ab,tallyqa_down:count:10363617,count,downstream_v2,tallyqa_down:count:10363617,10363617,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30103597,vg:2406346,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2406346.jpg,6fd087779b0ede8cd05b86969d6f01302715c4d9e86cf4a377d8ed58693d07a4,tallyqa_down:count:30103597,count,downstream_v2,tallyqa_down:count:30103597,30103597,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:20066863,coco:COCO_train2014_000000256809,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000256809.jpg,733357355cae68326126db61d245e3fe43827d73df92dfda9006360c2ec6d46a,tallyqa_down:count:20066863,count,downstream_v2,tallyqa_down:count:20066863,20066863,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923407794181,vg:2340779,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2340779.jpg,429c4f21fb08d43adbb0d86f7b26496811174ea47ff7a7aa0fcaf9beb178a915,tallyqa_down:count:923407794181,count,downstream_v2,tallyqa_down:count:923407794181,923407794181,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30165055,vg:2411952,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2411952.jpg,4cef8d0844d77ab1384ea8a7cf9ce0ec0c8fe870d35780b90211fccec1d30505,tallyqa_down:count:30165055,count,downstream_v2,tallyqa_down:count:30165055,30165055,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9237587110364,vg:2375871,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2375871.jpg,91fa73bf74206b3976100dbd3dd6b0da37d376a03b06759048ca61f66644629c,tallyqa_down:count:9237587110364,count,downstream_v2,tallyqa_down:count:9237587110364,9237587110364,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:924094632927,vg:2409463,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2409463.jpg,9a15d1ed659d14cef50855baed56679ca6dc053ee212bb60caa90f0fc44dfe49,tallyqa_down:count:924094632927,count,downstream_v2,tallyqa_down:count:924094632927,924094632927,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923452409818,vg:2345240,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2345240.jpg,dcb164d6f0ce1db0c374b45e5ca499275f397f2ae138f7f764360b652fd143c4,tallyqa_down:count:923452409818,count,downstream_v2,tallyqa_down:count:923452409818,923452409818,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:91669753,coco:COCO_val2014_000000212939,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_val2014_000000212939.jpg,5301a50e217fa1801ec5326515226dbb5be776d3ad24d7bc870aa3fff48b11c0,tallyqa_down:count:91669753,count,downstream_v2,tallyqa_down:count:91669753,91669753,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9233980718931,vg:2339807,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2339807.jpg,57df941d3450886ef0f7ecd6bdc1403d4a138000c215b3418929e40e00380b81,tallyqa_down:count:9233980718931,count,downstream_v2,tallyqa_down:count:9233980718931,9233980718931,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9239266316271,vg:2392663,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2392663.jpg,7ab8b42c7e82cc4fabfbf4d8ec5562d40990ef3bdcfd57c2afcec1c96eb3dbeb,tallyqa_down:count:9239266316271,count,downstream_v2,tallyqa_down:count:9239266316271,9239266316271,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9236212013241,vg:2362120,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2362120.jpg,a71b9cb9a6b5586437035cca45c527044878af680a854baaa6f0aa65b3b2d079,tallyqa_down:count:9236212013241,count,downstream_v2,tallyqa_down:count:9236212013241,9236212013241,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30127518,vg:2371720,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2371720.jpg,062097713db51535e17131655ac81d674f228efd0c6aadc9851de70c825d765b,tallyqa_down:count:30127518,count,downstream_v2,tallyqa_down:count:30127518,30127518,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9238907914057,vg:2389079,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2389079.jpg,c409719e21bb9f5501a18844f9f6b495ab90517d1b85a0b6dcd64742dc41d37b,tallyqa_down:count:9238907914057,count,downstream_v2,tallyqa_down:count:9238907914057,9238907914057,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:91432655,coco:COCO_train2014_000000175731,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000175731.jpg,36d8ad1602b148ab7e859e9b28ef4ec033abe898be56e3a1d7e9a55be4dd8a2a,tallyqa_down:count:91432655,count,downstream_v2,tallyqa_down:count:91432655,91432655,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10228396,coco:COCO_train2014_000000400555,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000400555.jpg,a61d339d3ec2a1a792c9c47660fb36d0e9908530af979e6e8f168307faca3f88,tallyqa_down:count:10228396,count,downstream_v2,tallyqa_down:count:10228396,10228396,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:911595009572,vg:1159500,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1159500.jpg,f04550474ae232adf54a3b3916d8eada414ff985bd9746db9a83259284302661,tallyqa_down:count:911595009572,count,downstream_v2,tallyqa_down:count:911595009572,911595009572,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10138256,coco:COCO_train2014_000000551082,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000551082.jpg,60d3f7e24c7cbe36fef739c34122a41ec338700e84bf6019cefeb7e8a5d3f4e1,tallyqa_down:count:10138256,count,downstream_v2,tallyqa_down:count:10138256,10138256,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:90640038,coco:COCO_val2014_000000266348,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_val2014_000000266348.jpg,3148decab985ebe578119978901eae75bfe664e95494a7207f80b5fbced34089,tallyqa_down:count:90640038,count,downstream_v2,tallyqa_down:count:90640038,90640038,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:20070381,coco:COCO_train2014_000000253442,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000253442.jpg,5e95f3eb0a4094a644612bed937f46133be34eddb4c246168875cd583a51f496,tallyqa_down:count:20070381,count,downstream_v2,tallyqa_down:count:20070381,20070381,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9237453116228,vg:2374531,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2374531.jpg,e95b2b5cb432b7d81405cb715b9dd7940fc56bb3b1825903f2cc175cce9f69d1,tallyqa_down:count:9237453116228,count,downstream_v2,tallyqa_down:count:9237453116228,9237453116228,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9234186117372,vg:2341861,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2341861.jpg,bc1171210774afc25d47a96f536f9a1d70032c10bb4ccc4ac64607cfe3fbcc95,tallyqa_down:count:9234186117372,count,downstream_v2,tallyqa_down:count:9234186117372,9234186117372,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9232633218691,vg:2326332,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2326332.jpg,ca7a443ad43160e052a806e3ebe07647eb6f577c7502c5fbd4857439cd9ade93,tallyqa_down:count:9232633218691,count,downstream_v2,tallyqa_down:count:9232633218691,9232633218691,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30149138,vg:2335360,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2335360.jpg,1824d636965e984ccbcdae83fb2f56280b7b8a61f8b3cad96580915c4508ed57,tallyqa_down:count:30149138,count,downstream_v2,tallyqa_down:count:30149138,30149138,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30132146,vg:2363790,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2363790.jpg,15306292159e14d281ed0fc1d5c7d15f9c0505333093e1b92338299acf05f7e4,tallyqa_down:count:30132146,count,downstream_v2,tallyqa_down:count:30132146,30132146,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923673468412,vg:2367346,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2367346.jpg,30f3410b1c38c24cf5b46b58e43a286e1af7e6a1751ac90316a45740149e96a4,tallyqa_down:count:923673468412,count,downstream_v2,tallyqa_down:count:923673468412,923673468412,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9237644613578,vg:2376446,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2376446.jpg,44e37dbde70bb0df568fa6b0987843872d28fb48bcb5fe7de57f74af71985fbe,tallyqa_down:count:9237644613578,count,downstream_v2,tallyqa_down:count:9237644613578,9237644613578,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:911593695000,vg:1159369,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1159369.jpg,808ade4a50e29772a32904e1ea3ef57932b174d8d310c61c09dd19f8c68bb204,tallyqa_down:count:911593695000,count,downstream_v2,tallyqa_down:count:911593695000,911593695000,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:20073238,coco:COCO_val2014_000000223468,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_val2014_000000223468.jpg,09632b0c4200814515ce2ee71291e1fcb8c04575705fd7c19c34e5d0ac63ae43,tallyqa_down:count:20073238,count,downstream_v2,tallyqa_down:count:20073238,20073238,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30141050,vg:2348778,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2348778.jpg,ede2f17ff0f4a45626c2b9308dd2f6a0ad84154dbaeb2718176be32c670981a4,tallyqa_down:count:30141050,count,downstream_v2,tallyqa_down:count:30141050,30141050,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10595847,coco:COCO_train2014_000000369689,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000369689.jpg,cb80741a122be0d6f7b7a46a64d0fa590b5ea8194c8759fdce14559043213a9f,tallyqa_down:count:10595847,count,downstream_v2,tallyqa_down:count:10595847,10595847,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:20024762,coco:COCO_val2014_000000317019,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_val2014_000000317019.jpg,b5b26807cc85be8fde45a1a9623e8af850cf46c4fb177958a56add21731cb339,tallyqa_down:count:20024762,count,downstream_v2,tallyqa_down:count:20024762,20024762,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30110662,vg:2398337,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2398337.jpg,60558cdb9784fd55b2126bb5f0607fa66da26c7857a5af4639be473a2e4a397f,tallyqa_down:count:30110662,count,downstream_v2,tallyqa_down:count:30110662,30110662,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923739086078,vg:2373908,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2373908.jpg,65e935d331486cdf5d169abb5bb6d92c46ead1ffe0763c9423783064a2cf44ba,tallyqa_down:count:923739086078,count,downstream_v2,tallyqa_down:count:923739086078,923739086078,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10600298,coco:COCO_train2014_000000121952,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000121952.jpg,7d9c2f42c574c557cf3153c985df738ed5a1167184bbf9d697a28ff0de674d24,tallyqa_down:count:10600298,count,downstream_v2,tallyqa_down:count:10600298,10600298,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9240615113315,vg:2406151,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2406151.jpg,797fffde0e09c4be9fe97b43b3fcaca81a6f8d5ffec430514f2bdd7c36079a64,tallyqa_down:count:9240615113315,count,downstream_v2,tallyqa_down:count:9240615113315,9240615113315,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:30103073,vg:2406593,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2406593.jpg,acaa7b340ac901c77a0130f091de0ee613cb8365f8cd7ce0ef4e2cd5ce9d40ff,tallyqa_down:count:30103073,count,downstream_v2,tallyqa_down:count:30103073,30103073,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9237144513331,vg:2371445,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2371445.jpg,406049cf25a3f4086d4054e304ecb858bfa276200f9af92bffceb70066cc342b,tallyqa_down:count:9237144513331,count,downstream_v2,tallyqa_down:count:9237144513331,9237144513331,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9241161110983,vg:2411611,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2411611.jpg,bc245fbc19f242b5fac5f4283cec9180396ca55bbcaee10fa3c12152670c482d,tallyqa_down:count:9241161110983,count,downstream_v2,tallyqa_down:count:9241161110983,9241161110983,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923521385521,vg:2352138,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2352138.jpg,fa356ae1f9f2398463151857a435b2ce66c5979b3384f6a58fd8726a8eca7049,tallyqa_down:count:923521385521,count,downstream_v2,tallyqa_down:count:923521385521,923521385521,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:923839804395,vg:2383980,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2383980.jpg,a896e5346a5872a97bdda8ee277c217e453b4eaef77b4205a8f690ea353cc741,tallyqa_down:count:923839804395,count,downstream_v2,tallyqa_down:count:923839804395,923839804395,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:10163972,coco:COCO_train2014_000000031734,/root/autodl-fs/RewardLens/phase2_v2_sources/coco/required_raw_images/COCO_train2014_000000031734.jpg,8530cda121faa155383877d6179ecc232dfe05c100c8f2b135388afce099d83d,tallyqa_down:count:10163972,count,downstream_v2,tallyqa_down:count:10163972,10163972,tallyqa
tallyqa,downstream_v2,tallyqa_down:count:9234032314469,vg:2340323,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2340323.jpg,f29ce0c2aafb9bf1423dcc3d66cf6eae0c8669555e243a1a6cdc180707a5e0f4,tallyqa_down:count:9234032314469,count,downstream_v2,tallyqa_down:count:9234032314469,9234032314469,tallyqa
